,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Listado de establecimientos educativos y sus ofertas activas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Padrón Oficial de Establecimientos Educativos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha de actualización: 04/2022.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Establecimiento - Localización,,,,,,,,,,,,,Modalidad,,,,,,,Común,,,,,,,Artística,,,Especial,,,,,Adultos,,,,,Hospitalaria,,,Servicios complementarios
Jurisdicción,Cueanexo,Nombre,Sector,Ámbito,Domicilio,C. P.,Código de área,Teléfono,Código de localidad,Localidad,Departamento,Mail,Común,Especial,Adultos,Artística,Hospitalaria,Intercultural,Encierro,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET,SNU,SNU - INET,Secundario,SNU,Talleres,Nivel inicial - Educación temprana,Nivel inicial - Jardín de infantes,Primario,Secundario,Integración a la modalidad común/ adultos,Primario,Secundario,Alfabetización,Formación Profesional,Formación Profesional - INET,Inicial,Primario,Secundario,
Tierra del Fuego,940010100,JARDIN MATERNO INFANTIL LA NUEVA CASITA DE TODOS,Privado,Urbano,JAINEN 74 TOLKAR,V9410,2901,15633583,94014028,USHUAIA,USHUAIA,lanuevacasitadtodos@gmail.com,1, , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940010300,JARDIN DE INFANTES PASITOS CURIOSOS,Privado,Urbano,12 DE OCTUBRE 250 PROFESIONALES,V9420,2964,424201,94007152,RIO GRANDE,RIO GRANDE,pasitoscuriososepeim@gmail.com,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940010400,COLEGIO DON BOSCO - RIO GRANDE,Privado,Urbano,JUAN BAUTISTA ALBERDI 368 CENTRO,V9420,2964,424015,94007152,RIO GRANDE,RIO GRANDE,bosco1y2rg@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940010600,ESCUELA PROVINCIAL Nº 34 - YAK HARUIN,Estatal,Urbano,12 DE OCTUBRE 371 ALMIRANTE GUILLERMO BROWN,V9410,2901,437609,94014028,USHUAIA,USHUAIA,escuela34@tdf.edu.ar,1, , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , 
Tierra del Fuego,940010700,ESCUELA PROVINCIAL Nº 35 - JORGE LUIS BORGES,Estatal,Urbano,RESISTENCIA 100 MUTUAL,V9420,2964,424637,94007152,RIO GRANDE,RIO GRANDE,escuela35@tdf.edu.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940010900,ESCUELA PROVINCIAL Nº 37 - PATRICIO O'BYRNE,Estatal,Rural,ESTANCIA CULLEN - RUTA NAC.Nº3 KM.2710   CASCO PRINCIPAL ESTANCIA CULLEN - RUTA NAC. Nº3 KM.2710,V9420,2964,435462,94007012,CULLEN,RIO GRANDE,escuela37@tdf.edu.ar,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940011300,JARDIN DE INFANTES PASTORCITOS DE DON BOSCO,Privado,Urbano,BRIGADIER GRAL. JUAN MANUEL DE ROSAS 30 CENTRO,V9410,2901,421088,94014028,USHUAIA,USHUAIA,SECRETARIA@PASTORCITOSDONBOSCO.COM,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940011400,CENTRO POLIVALENTE DE ARTE DE R.GDE.-PROF. DIANA COTORRUELO,Estatal,Urbano,LURO CAMBACERES Y MARIA AUXILIADORA  CHACRA II LURO CAMBACERES Y MARIA AUXILIADORA,V9420,2964,445022,94007152,RIO GRANDE,RIO GRANDE,cpapdcotorruelo@tdf.edu.ar,1, , ,1,1, , , , , ,1, , , ,1, , , , , , , , , , , , , , ,1, 
Tierra del Fuego,940011500,COLEGIO PROVINCIAL HASPEN - PROFESOR LUIS ADAN FELIPPA,Estatal,Urbano,JOSE INGENIEROS 1100 A.G.P. II,V9420,2964,425817,94007152,RIO GRANDE,RIO GRANDE,cphaspen@tdf.edu.ar,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940011600,ESCUELA MUNICIPAL EXPERIMENTAL LOS ALAKALUFES,Estatal,Urbano,LOS SENECIOS 150 ECOLÓGICO LOS SENECIOS ESTE,V9410,2901,436921,94014028,USHUAIA,USHUAIA,escuelalosalakalufes@hotmail.com,1, , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940011700,ESCUELA PROVINCIAL Nº 38 - PRESIDENTE RAÚL RICARDO ALFONSÍN,Estatal,Rural,BASE ANTARTICA ESPERANZA   BASE ANTARTICA ESPERANZA,V9411,810,2220770,94028004,BASE ESPERANZA,ANTARTIDA ARGENTINA,escuela38@tdf.edu.ar,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940012200,ESTABLECIMIENTO PROVINCIAL DE NIVEL INICIAL Nº 18 - CARUCHAS,Estatal,Urbano,FELIPE ROMERO Y PIONEROS FUEGUINOS  MIRADOR DE LOS ANDES PIONEROS FUEGUINOS Y FELIPE ROMERO,V9410,2901,436256,94014028,USHUAIA,USHUAIA,jardin18@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940012300,ESCUELA PROVINCIAL Nº 39 - MIRADOR DEL OLIVIA,Estatal,Urbano,FELIPE ROMERO Y PIONEROS FUEGUINOS  MIRADOR DE LOS ANDES PIONEROS FUEGUINOS Y FELIPE ROMERO,V9410,2901,434629,94014028,USHUAIA,USHUAIA,escuela39@tdf.edu.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940012600,C.I.E.U. LIBERTADOR GRAL. SAN MARTIN,Privado,Urbano,PERITO FRANCISCO PASCASIO MORENO 1415 PARQUE INDUSTRIAL MEDIO,V9410,2901,434754,94014028,USHUAIA,USHUAIA,cieusecretaria@gmail.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940012700,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE,Estatal,Urbano,ISLAS MALVINAS 1650 LOS ÁLAMOS,V9420,2964,421404,94007152,RIO GRANDE,RIO GRANDE,isprg@tdf.edu.ar,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940012800,ESCUELA PROVINCIAL Nº  6 - PROVINCIA DE ENTRE RIOS,Estatal,Rural,PARAJE LAGUNA ESCONDIDA -RUTA NAC. NRO 3 -  KM 3000   PARAJE LAGUNA ESCONDIDA - RUTA NAC. NRO 3 -  KM 3000,V9410,2901,423780,94014022,LAGUNA ESCONDIDA,USHUAIA,escuela6@tdf.edu.ar,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940012801,ESCUELA PROVINCIAL N° 6 - ANEXO - 44 Héroes del Submarino ARA San Juan,Estatal,Rural,PUERTO ALMANZA,9410,2901,423780,94014024,PUESTO ALMANZA,USHUAIA,escuela6@tdf.edu.ar,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940013200,CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº  1,Estatal,Urbano,RAMÓN DÍAZ CHARA 64 CHACRA IV CHACRA IV,V9420,2964,443298,94007152,RIO GRANDE,RIO GRANDE,cens1@tdf.edu.ar, , ,1, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
Tierra del Fuego,940013201,C.E.N.S. Nº  1 - ANEXO ESC. Nº 4,Estatal,Urbano,OROSKY 183 RECONQUISTA OROSKY Y YOURKA,V9420,2964,441061,94007152,RIO GRANDE,RIO GRANDE,cens1@tdf.edu.ar, , ,1, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
Tierra del Fuego,940013203,C.E.N.S. Nº  1 - ANEXO CENTRO PENITENCIARIO,Estatal,Urbano,"RUTA NACIONAL N° 3 - KM. 7,5   UNIDAD DE DETENCION Nº 1 RIO GRANDE",V9420,2964,443298,94007152,RIO GRANDE,RIO GRANDE,cens1@tdf.edu.ar, , ,1, , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , , 
Tierra del Fuego,940013205,C.E.N.S. Nº 1 - ANEXO WIKAM,Estatal,Urbano,CARLOS MOYANO 811 CENTRO,9420,2964,443298,94007152,RIO GRANDE,RIO GRANDE,cens1@tdf.edu.ar, , ,1, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
Tierra del Fuego,940013400,ESCUELA PROVINCIAL EXPERIMENTAL LOS CALAFATES,Estatal,Urbano,DEL MAR  1982 CASAS DEL SUR,V9410,2901,440343,94014028,USHUAIA,USHUAIA,loscalafatesprimario@tdf.edu.ar,1, , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940013500,ESCUELA JULIO VERNE,Privado,Urbano,KARUKINKÁ 110 DON BOSCO,V9410,2901,433274,94014028,USHUAIA,USHUAIA,epo@escuelajulioverne.edu.ar,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940013600,JARDIN MATERNAL Y DE INFANTES DOMINO,Privado,Urbano,DR. CARLOS PACHECO 1032  A.G.P.,V9420,2964,571898,94007152,RIO GRANDE,RIO GRANDE,secretaria_ni@conosureducacion.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940013700,ESCUELA MODELO DE EDUCACION INTEGRAL,Privado,Urbano,HIPOLITO YRIGOYEN 575 CENTRO,V9420,2964,424640,94007152,RIO GRANDE,RIO GRANDE,emei21@speedy.com.ar,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940013701,ESCUELA MODELO DE EDUCACIÓN INTEGRAL - ANEXO USHUAIA,Privado,Urbano,AVENIDA GENERAL DON JOSÉ FRANCISCO DE SAN MARTÍN 788 CENTRO EDIFICIO COMERCIAL - USHUAIA SHOPING,9410,2901,431243,94014028,USHUAIA,USHUAIA,secretariaprimarioush@gmail.com,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940013900,JARDIN DE INFANTES Nº 13 - ZHIOSHI,Estatal,Urbano,ESTEBAN LUCAS BRIDGES 562,V9412,2901,492326,94007153,TOLHUIN,RIO GRANDE,jardin13@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940014200,CENTRO DE ACTIVIDADES ALTERNATIVAS P/DISCAPACITADOS USHUAIA,Estatal,Urbano,WALANIKA 210 DON BOSCO,V9410,2901,437416,94014028,USHUAIA,USHUAIA,caadush@tdf.edu.ar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940014300,CENTRO DE ACTIVIDADES ALTERNATIVAS P/DISCAPACITADOS RIO GRANDE,Estatal,Urbano,CABO DE HORNOS 605 TEXTIL CHACRA II,V9420,2964,433500,94007152,RIO GRANDE,RIO GRANDE,caadrg@tdf.edu.ar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940014400,INSTITUTO PROVINCIAL DE IDIOMAS USHUAIA,Estatal,Urbano,PASAJE PETREL 641 SAN SALVADOR,V9410,2901,423142,94014028,USHUAIA,USHUAIA,ipidiomasushuaia@gmail.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940014600,ESCUELA PROVINCIAL EXPERIMENTAL LAS GAVIOTAS,Estatal,Urbano,SAN LUIS 2775 ALAKALUFES II,V9410,2901,433266,94014028,USHUAIA,USHUAIA,escuelaexperimentallasgaviotas@gmail.com,1, , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940014700,INSTITUTO SALESIANO DON BOSCO - USHUAIA,Privado,Urbano,BRIGADIER GRAL. JUAN MANUEL DE ROSAS 54 CENTRO,V9410,2901,421234,94014028,USHUAIA,USHUAIA,secretariadbush@gmail.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940014800,ESCUELA PRIVADA DE EDUCACION INTEGRAL MARINA,Privado,Urbano,12 DE OCTUBRE 250 PROFESIONALES 12 DE OCTUBRE ESQUINA SANTA CRUZ,V9420,2964,424201,94007152,RIO GRANDE,RIO GRANDE,secretariaepeim@gmail.com,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940014900,CENTRO EDUCATIVO Y DE FORMACION LABORAL USHUAIA,Estatal,Urbano,FRANCISCO GONZALEZ - CASA 130  LOS YAGANES INTEVU XIV - CASA 130,V9410,2901,437377,94014028,USHUAIA,USHUAIA,cefluushuaia@tierradelfuego.gov.ar, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , 
Tierra del Fuego,940014901,CENTRO EDUCATIVO Y DE FORMACION LABORAL USHUAIA - ANEXO MARÍA AUXILIADORA,Estatal,Urbano,TRANSPORTE VILLARINO  450 SOLIER,9410,2901,437377,94014028,USHUAIA,USHUAIA,cefluushuaia@tierradelfuego.gov.ar, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , 
Tierra del Fuego,940014906,CENTRO EDUCATIVO Y DE FORMACION LABORAL USHUAIA - ANEXO CARITAS,Estatal,Urbano,MARCOS VERA 700  ENTRE MARCOS VERA Y LAPATAIA,9410,2901,437377,94014028,USHUAIA,USHUAIA,cefluushuaia@tierradelfuego.gov.ar, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , 
Tierra del Fuego,940014907,CENTRO EDUCATIVO Y DE FORMACION LABORAL USHUAIA - ANEXO C.P. SOBRAL,Estatal,Urbano,INDIOS YAMANAS 1572 FELIPE VARELA,9410,2901,443792,94014028,USHUAIA,USHUAIA,cefluushuaia@tierradelfuego.gov.ar, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , 
Tierra del Fuego,940014912,CENTRO EDUCATIVO Y DE FORMACION LABORAL USHUAIA - ANEXO INTA,Estatal,Urbano,GOBERNADOR DELOQUI  1416,9410,2901,433441,94014028,USHUAIA,USHUAIA,cefluushuaia@tierradelfuego.gov.ar, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , 
Tierra del Fuego,940015000,COLEGIO PROVINCIAL ANTARTIDA ARGENTINA,Estatal,Urbano,CHAWR  1042 ECOLÓGICO CHAWR ENTRE KOYUSKA Y KAU,V9420,2964,441150,94007152,RIO GRANDE,RIO GRANDE,cpaargentina@tdf.edu.ar,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940015300,CENTRO DE ARTES Y OFICIOS DE TOLHUIN,Estatal,Urbano,LUCAS BRIDGES 640,V9412,2901,492140,94007153,TOLHUIN,RIO GRANDE,ctctolhuin@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1,1, , , ,1
Tierra del Fuego,940015400,ESCUELA SUPERIOR DE POLICIA,Estatal,Urbano,"RUTA NACIONAL Nº 3  KM 7,5  Y.P.F. EX - CAMPAMENTO Y.P.F.",V9420,2964,443041,94007152,RIO GRANDE,RIO GRANDE,esprg@tdf.edu.ar,1, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , 
Tierra del Fuego,940015600,CENTRO TERAPEUTICO EDUCATIVO,Estatal,Urbano,FRANCISCO BILBAO 750 CENTRO,V9420,2964,423715,94007152,RIO GRANDE,RIO GRANDE,cte@tdf.edu.ar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940015700,COLEGIO PROVINCIAL DR. ERNESTO GUEVARA,Estatal,Urbano,RIO CANDELARIA 3460 CHACRA XIII MALVINAS ARGENTINAS,V9420,2964,300532,94007152,RIO GRANDE,RIO GRANDE,cpdeguevara@tdf.edu.ar,1, , , ,1, , , , , ,1,1, , , , , , , , , , , , , , , , , ,1, 
Tierra del Fuego,940015800,COLEGIO PROVINCIAL KLOKETEN -SEDE,Estatal,Urbano,JUANA GENOVEVA FADUL 266 CENTRO,V9410,2901,425117,94014028,USHUAIA,USHUAIA,cpkloketen@tdf.edu.ar,1, , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , ,1, 
Tierra del Fuego,940015900,COLEGIO PROVINCIAL ERNESTO SABATO,Estatal,Urbano,JUAN FACUNDO QUIROGA 1780 LA OCA,V9410,2901,435683,94014028,USHUAIA,USHUAIA,cpesabato@tdf.edu.ar,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940016000,ESCUELA PROVINCIAL - LOS CAUQUENES,Estatal,Urbano,LUIS GARIBALDI HONTE 2753 CHACRA IV,V9420,2964,444648,94007152,RIO GRANDE,RIO GRANDE,escuelaloscauquenes@yahoo.com.ar,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940016100,CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº  2 ISLAS MALVINAS,Estatal,Urbano,SANTIAGO RUPATTINI 379,V9412,2901,492132,94007153,TOLHUIN,RIO GRANDE,cens2@tdf.edu.ar, , ,1, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
Tierra del Fuego,940016103,C.E.N.S. Nº 2 ISLAS MALVINAS- ANEXO ASOCIACION ATE,Estatal,Urbano,METET  376  ENTRE JULIO LEGUIZAMÓN Y MINKIOL,9412,2901,492132,94007153,TOLHUIN,RIO GRANDE,cens2@tdf.edu.ar, , ,1, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
Tierra del Fuego,940016200,COLEGIO PROVINCIAL DR. ESTEBAN LAUREANO MARADONA,Estatal,Urbano,LIMA 731 MUTUAL,V9420,2964,421651,94007152,RIO GRANDE,RIO GRANDE,cpdelmaradona@tdf.edu.ar,1, , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , ,1, 
Tierra del Fuego,940016400,COLEGIO PROVINCIAL DR. RENE FAVALORO,Estatal,Urbano,JUAN B. THORNE 2023 LOS CALAFATES,V9420,2964,424847,94007152,RIO GRANDE,RIO GRANDE,cpdrfavaloro@tdf.edu.ar,1, , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , ,1,1
Tierra del Fuego,940016600,CENTRO EDUC.Y DE FORM.LABORAL RIO GRANDE DR. MANUEL BELGRANO,Estatal,Urbano,MINKYOL 119 C.A.P.,V9420,2964,441689,94007152,RIO GRANDE,RIO GRANDE,ceflmb@gmail.com, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , 
Tierra del Fuego,940016602,CENTRO EDUC.Y DE FORM.LABORAL RIO GRANDE DR. MANUEL BELGRANO - Anexo EDEI,Estatal,Urbano,MONSEÑOR FAGNANO 1173 CENTRO,9420,2964,441689,94007152,RIO GRANDE,RIO GRANDE,ceflmb@tdf.edu.ar, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , 
Tierra del Fuego,940016700,CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº  3,Estatal,Urbano,JOSE IGNACIO RUCCI 2535 SAN VICENTE DE PAUL,V9410,2901,422781,94014028,USHUAIA,USHUAIA,cens3@tdf.edu.ar, , ,1, , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1
Tierra del Fuego,940016900,INSTITUTO PROVINCIAL DE EDUCACION SUPERIOR DE RIO GRANDE - PAULO FREIRE,Estatal,Urbano,ESTRADA 1575,V9420,2964,426320,94007152,RIO GRANDE,RIO GRANDE,ipesrg@tdf.edu.ar,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940017000,DEPARTAMENTO DE APOYO LAS BANDURRIAS,Estatal,Urbano,MARCOS ZAR 391 ALMIRANTE SOLIER MARCOS ZAR y TRANSPORTE PATAGONIA,V9410,2901,436459,94014028,USHUAIA,USHUAIA,escuelabandurrias@hotmail.com, ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,1
Tierra del Fuego,940017100,ESCUELA PROVINCIAL Nº 40 - MARIA ELENA WALSH,Estatal,Urbano,KAMSHEN 863 ITULARA,V9410,2901,430138,94014028,USHUAIA,USHUAIA,escuela40@tdf.edu.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940017200,JARDIN DE INFANTES Nº 19 - TELKIEN,Estatal,Urbano,SAN JUAN 170 LOS ALAKALUFES II SAN JUAN CASI ESQUINA MISIONES,V9410,2901,444513,94014028,USHUAIA,USHUAIA,jardin19@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940017300,JARDIN DE INFANTES Nº 20 - LUCERITO DE FUEGO,Estatal,Urbano,BAHIA DE LOS RENOS 3043  URBANIZACIÓN J 1000 - RIO PIPO,V9410,2901,446820,94014028,USHUAIA,USHUAIA,jardin20@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940017400,JARDIN MATERNAL - VEO VEO,Estatal,Urbano,GOBERNADOR FÉLIX MARÍA PAZ 1773 LOS YAGANES INTEVU XIV,V9410,2901,436083,94014028,USHUAIA,USHUAIA,veoveo@tdf.edu.ar,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940017500,ESCUELA DEL CONO SUR,Privado,Urbano,DR. CARLOS PACHECO 1032  A.G.P.,V9420,2964,571898,94007152,RIO GRANDE,RIO GRANDE,escueladelconosur@outlook.com,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940017600,ESCUELA PROVINCIAL Nº 41 - MARIO BENEDETTI,Estatal,Urbano,BAHIA DE LOS ABRIGOS 3050  URBANIZACIÓN J 1000 - RIO PIPO,V9410,2901,463045,94014028,USHUAIA,USHUAIA,escuela41@tdf.edu.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940017700,ESCUELA PROVINCIAL Nº 42 - GABRIELA MISTRAL,Estatal,Urbano,GREGORIA MATORRAS 3820  CHACRA XIII,V9420,2964,15571150,94007152,RIO GRANDE,RIO GRANDE,escuela42@tdf.edu.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940017800,ESCUELA DE EDUCACION INTEGRAL SEDE USHUAIA,Estatal,Urbano,GOBERNADOR FELIZ MARIA PAZ 1811 LOS YAGANES INTEVU XIV,V9410,2901,496999,94014028,USHUAIA,USHUAIA,edeiush@tdf.edu.ar, ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
Tierra del Fuego,940017900,ESCUELA DE EDUCACION INTEGRAL SIN FRONTERAS  SEDE RIO GRANDE,Estatal,Urbano,MONSEÑOR FAGNANO  1173 CENTRO MONSEÑOR FAGNANO Y BILBAO,V9420,2964,426272,94007152,RIO GRANDE,RIO GRANDE,edeirg@tdf.edu.ar, ,1, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , 
Tierra del Fuego,940018000,ESCUELA PROVINCIAL N° 43 - HÉROES DE MALVINAS,Estatal,Urbano,OROSKY ESQ. YOURKA  RECONQUISTA,9420,2964,441192 - 441799,94007152,RIO GRANDE,RIO GRANDE,escuela43@tdf.edu.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940018100,JARDÍN DE INFANTES N°21 - DÍAS DE MAGIA,Estatal,Urbano,SABINO ANDRADE  1207 BISHOP SABINO ANDRADE ESQUINA PADRE FORGACS,9420,2964,420279,94007152,RIO GRANDE,RIO GRANDE,jardin21@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940018300,SERVICIO DE EDUCACIÓN DOMICILIARIO Y HOSPITALARIO DEL NIVEL SECUNDARIO,Estatal,Urbano,PASAJE LOS CAUQUENES  1088 ANDINO ESQ. PROVINCIA GRANDE,9410,2901,440073,94014028,USHUAIA,USHUAIA, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, 
Tierra del Fuego,940018700,JARDIN DE INFANTES N° 22 - HUELLITAS FUEGUINAS,Estatal,Urbano,GREGORIA MATORRAS 3822  CHACRA XIII,9420,2964,15460106,94007152,RIO GRANDE,RIO GRANDE,jardin22@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940018800,JARDIN DE INFANTES N° 23 - TOL KLÉVELE,Estatal,Urbano,CHEPACH 532,9412,2901,15579734,94007153,TOLHUIN,RIO GRANDE,jardin23@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940018900,COLEGIO PROVINCIAL PADRE JOSE ZINK,Estatal,Urbano,CAMILO ANTONIO GIAMARINI  3472  CHACRA XIII,9420,2964,15477030,94007152,RIO GRANDE,RIO GRANDE,cppjzink@tdf.edu.ar,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940019000,GABINETE PSICOPEDAGOGICO Y ASISTENCIA AL ESCOLAR - USHUAIA,Estatal,Urbano,KUANIP 1220 LIBERTADOR,9410,2901,440230,94014028,USHUAIA,USHUAIA,GABPSICOUSH@TIERRADELFUEGO.GOV.AR, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940019100,GABINETE PSICOPEDAGOGICO Y ASISTENCIA AL ESCOLAR - RIO GRANDE,Estatal,Urbano,ANTARTIDA ARGENTINA  909,9420,2964,426228,94007152,RIO GRANDE,RIO GRANDE,GABINETEPSICOPRG@GMAIL.COM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940019200,COORDINACION PROVINCIAL DE EDUCACION FISICA USHUAIA,Estatal,Urbano,JOSE IGNACIO RUCCI  2483 SAN VICENTE DE PAUL ACCESO POR PASAJE PEATONAL SOLDADO LUIS G. SEVILLA,9410,2901,436510,94014028,USHUAIA,USHUAIA,DPEDUFISICA@TIERRADELFUEGO.GOV.AR, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940019201,COORDINACION PROVINCIAL DE EDUCACION FISICA RIO GRANDE,Estatal,Urbano,AVENIDA PREFECTURA NAVAL ARGENTINA 251  CHACRA II,9420,2901,420427,94007152,RIO GRANDE,RIO GRANDE,DPEDUFISICA@TIERRADELFUEGO.GOV.AR, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
Tierra del Fuego,940019300,ESCUELA PROVINCIAL N° 44 - VALIENTES DE MALVINAS,Estatal,Urbano,F. MINKYOL 200 C.A.P.,9420,2964,441127,94007152,RIO GRANDE,RIO GRANDE,escuela44@tdf.edu.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Tierra del Fuego,940019400,JARDIN DE INFANTES N° 24 - VALLE DE ANDORRA,Estatal,Urbano,ALCIRA CABRERA Y CABO SAN PIO  VALLE DE ANDORRA SECCION O - MACIZO 4B - VALLE DE ANDORRA,9410,2901,460118,94014028,USHUAIA,USHUAIA,jardin24@tdf.edu.ar,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
